用户码,裂变类型,是否转化,P_TR,P_TN,P_CR,P_CN,增量分数
36001,拼团狂买,0,0.09853109,0.49971452,0.016249973,0.38550436,0.248505
24436,拼团狂买,0,0.013644916,0.46172708,0.0043526697,0.52027535,0.040813804
41422,拼团狂买,0,0.06112454,0.44545946,0.11746835,0.3759477,-0.23482281
7874,无裂变页面,0,0.05798079,0.47853786,0.08434522,0.37913612,-0.14782679
25335,无裂变页面,0,0.094498694,0.43777218,0.0574616,0.4102675,0.109372914
17308,无裂变页面,0,0.1195568,0.43135908,0.06929863,0.37978554,0.12540728
43840,拼团狂买,1,0.047572497,0.43734506,0.04944156,0.46564087,0.0042333007
46091,拼团狂买,0,0.0728416,0.5211606,0.08493754,0.3210603,-0.1731568
11672,无裂变页面,0,0.09142452,0.43563694,0.021766061,0.45117247,0.2548756
39015,拼团狂买,0,0.07111358,0.5241369,0.031711545,0.37303796,0.08223951
26029,无裂变页面,0,0.044172913,0.507935,0.037015803,0.4108763,-0.0052734017
16095,拼团狂买,0,0.0683452,0.5252545,0.18338215,0.22301814,-0.6721969
54475,拼团狂买,0,0.14177787,0.27263978,0.107838616,0.47774372,0.31591463
17413,拼团狂买,0,0.15425165,0.32776767,0.16373302,0.35424766,0.007825255
20127,无裂变页面,1,0.11165188,0.50480866,0.12108225,0.26245722,-0.26915863
11400,拼团狂买,1,0.08027852,0.5136923,0.06045905,0.3455701,-0.027495146
226,拼团狂买,1,0.054831646,0.46564192,0.012530813,0.46699563,0.15843576
4725,拼团狂买,1,0.0058443984,0.47895467,0.029196762,0.4860041,-0.089230716
17668,无裂变页面,0,0.045689642,0.4685774,0.005898424,0.4798345,0.15340173
12878,无裂变页面,0,0.10347315,0.5357579,0.037593164,0.32317585,0.115336895
45498,无裂变页面,1,0.011613006,0.4654827,0.017832065,0.50507224,-0.019521832
38320,拼团狂买,1,0.16302763,0.48478314,0.07086431,0.28132492,0.100896806
28251,无裂变页面,0,0.027030593,0.5232901,0.009654655,0.44002464,0.055295646
40891,拼团狂买,0,0.06973243,0.55760425,0.0199441,0.35271922,0.11527711
11207,无裂变页面,0,0.10797898,0.4166076,0.06849208,0.4069214,0.12353575
17106,无裂变页面,0,0.044939242,0.5159855,0.005909428,0.43316585,0.13331497
30257,拼团狂买,0,0.043991923,0.456495,0.038063757,0.46144927,0.023393035
32327,拼团狂买,1,0.08928239,0.45581788,0.06043092,0.39446875,0.06189257
19879,无裂变页面,0,0.15123273,0.5477214,0.055710383,0.24533544,0.06262767
44156,拼团狂买,0,0.022693152,0.54589826,0.06841003,0.36299857,-0.23732495
37670,拼团狂买,0,0.06451178,0.5208864,0.037976675,0.37662515,0.037207127
27437,无裂变页面,0,0.066417314,0.4171945,0.11336442,0.4030238,-0.16439468
46502,无裂变页面,0,0.09660865,0.5094144,0.046020303,0.3479567,0.08520907
53404,拼团狂买,0,0.109376445,0.4434214,0.117239244,0.32996288,-0.12860373
12700,无裂变页面,0,0.054455735,0.36477566,0.04040856,0.54036003,0.12063295
14218,拼团狂买,0,0.21060994,0.32299104,0.20501037,0.26138863,-0.08972898
23792,无裂变页面,0,0.061242655,0.52965885,0.02739905,0.38169944,0.07333696
37097,无裂变页面,0,0.07361722,0.44221595,0.016319647,0.4678472,0.21801692
1708,拼团狂买,0,0.07280447,0.28828976,0.13406101,0.5048448,-0.016414464
18726,拼团狂买,1,0.073780306,0.57171285,0.044074737,0.31043217,-0.020052433
54851,拼团狂买,0,0.056342863,0.47505006,0.00465688,0.46395025,0.19218189
9345,无裂变页面,0,0.024376241,0.38521177,0.03045203,0.55995995,0.015872955
18650,拼团狂买,0,0.048593327,0.39719912,0.045013327,0.5091942,0.05556655
34990,拼团狂买,0,0.04787452,0.32345843,0.012544728,0.6161223,0.21794313
21075,无裂变页面,0,0.02833436,0.46849275,0.025427697,0.47774518,0.012991786
29600,无裂变页面,0,0.093909554,0.3955343,0.029792558,0.48076358,0.26703358
14416,无裂变页面,0,0.15916218,0.46797067,0.035717975,0.33714917,0.3160013
4676,无裂变页面,0,0.03892277,0.49561137,0.053939056,0.4115268,-0.086131155
7780,拼团狂买,0,0.068896696,0.3702049,0.008350955,0.5525475,0.28403038
59864,拼团狂买,0,0.09046973,0.36931735,0.045119237,0.4950936,0.22648633
994,拼团狂买,0,0.08054745,0.40320554,0.06025703,0.45599,0.09956807
3793,拼团狂买,0,0.058599737,0.44478697,0.0067041297,0.48990917,0.20582259
49364,拼团狂买,0,0.009183822,0.510463,0.0019367082,0.4784165,0.027282715
596,拼团狂买,0,0.17391245,0.26669732,0.15848963,0.4009006,0.22276573
5196,无裂变页面,0,0.027540382,0.55481595,0.033791177,0.38385245,-0.06723565
4118,拼团狂买,0,0.039049726,0.574324,0.016190559,0.37043568,0.04357469
36986,拼团狂买,0,0.05509284,0.48688552,0.030057771,0.4279639,0.07205236
7795,拼团狂买,1,0.011883665,0.5881262,0.01001751,0.3899726,-0.010477245
33595,无裂变页面,0,0.09418592,0.5446129,0.014296528,0.34690467,0.21572345
13793,拼团狂买,0,0.29490128,0.22801948,0.25853914,0.2185401,0.04405897
1512,无裂变页面,0,0.098944515,0.48012117,0.06853468,0.3523996,0.016107202
35770,无裂变页面,1,0.04496452,0.5597521,0.02622474,0.36905864,0.016024351
16142,拼团狂买,0,0.095329635,0.4406725,0.07048048,0.3935174,0.051909566
47639,无裂变页面,0,0.026894646,0.4383866,0.11879184,0.4159269,-0.32870924
33706,无裂变页面,0,0.039436657,0.5953939,0.019952431,0.34521702,0.014965296
9760,无裂变页面,0,0.10079844,0.34088165,0.037606243,0.5207137,0.3217197
2559,无裂变页面,0,0.010009919,0.4563388,0.0033528293,0.5302984,0.030363262
63188,拼团狂买,0,0.06464436,0.4545012,0.059174627,0.42167976,0.0029184818
4782,拼团狂买,0,0.10027576,0.43373516,0.03008847,0.43590066,0.24641901
19511,拼团狂买,0,0.036385056,0.30010003,0.03315157,0.6303634,0.11633837
12992,无裂变页面,0,0.07613945,0.38404873,0.0172529,0.5225589,0.26698375
33645,拼团狂买,0,0.22817732,0.28829253,0.12817849,0.35535163,0.35342577
18405,拼团狂买,0,0.16406187,0.30035588,0.039529514,0.49605274,0.55891395
45538,无裂变页面,0,0.05589535,0.4013198,0.04534142,0.4974434,0.077433884
44391,拼团狂买,0,0.058840916,0.3112918,0.1211009,0.50876635,-0.066583335
26695,拼团狂买,0,0.013331983,0.42574027,0.0038116442,0.55711615,0.04713738
43651,无裂变页面,0,0.022091895,0.40105823,0.0058104703,0.5710394,0.084270775
39006,无裂变页面,1,0.08972915,0.38775802,0.08290944,0.43960342,0.058490157
59836,无裂变页面,0,0.060203977,0.34096152,0.079247005,0.5195875,0.03547454
5513,拼团狂买,0,0.11582251,0.46014696,0.03499006,0.3890405,0.23714715
7777,无裂变页面,0,0.060506735,0.37477356,0.04481538,0.5199043,0.11929548
53969,拼团狂买,1,0.114175655,0.35917246,0.055011507,0.47164044,0.27350694
44314,无裂变页面,0,0.05095,0.6362974,0.044780407,0.26797223,-0.13809043
28272,无裂变页面,1,0.10455354,0.40963396,0.08536387,0.4004486,0.055247545
46017,无裂变页面,1,0.17401256,0.3430932,0.057207074,0.42568722,0.43609086
28146,拼团狂买,0,0.019692602,0.4712981,0.035728827,0.47328043,-0.060169935
4171,无裂变页面,0,0.054352183,0.47302136,0.026982946,0.4456435,0.09194118
32754,拼团狂买,0,0.085240394,0.4083744,0.027083341,0.4793018,0.23840481
28776,拼团狂买,1,0.05904331,0.47686788,0.02137096,0.44271782,0.12824887
37002,拼团狂买,0,0.0373715,0.34859988,0.24042869,0.37359992,-0.58946985
31717,拼团狂买,0,0.057656832,0.38960385,0.033650663,0.5190887,0.13606244
33056,拼团狂买,1,0.09306885,0.40451533,0.11365054,0.3887653,-0.07833338
29464,无裂变页面,0,0.10428744,0.5073245,0.018193085,0.37019497,0.24733973
10682,无裂变页面,0,0.026818108,0.5863494,0.042423405,0.34440905,-0.13186336
19740,拼团狂买,0,0.05414111,0.42674422,0.039314512,0.47980016,0.07370514
18701,无裂变页面,0,0.029391833,0.3668673,0.036013428,0.56772745,0.029045522
40883,拼团狂买,0,0.1017729,0.24037814,0.05417713,0.60367185,0.43019056
49950,拼团狂买,0,0.063286364,0.53627324,0.03340947,0.36703092,0.04424584
42860,无裂变页面,0,0.059883066,0.48730564,0.010885253,0.44192603,0.17079687
38813,拼团狂买,0,0.07932984,0.40255237,0.01751508,0.5006027,0.2616396
57170,拼团狂买,0,0.064983875,0.49715343,0.06197973,0.37588295,-0.05189842
53014,拼团狂买,0,0.045904465,0.5211578,0.004996211,0.42794147,0.1388222
11102,无裂变页面,0,0.11426655,0.39705965,0.050972495,0.43770137,0.23832625
35277,无裂变页面,0,0.02231149,0.5287263,0.027273009,0.42168918,-0.040513575
45478,拼团狂买,0,0.03598361,0.6283144,0.021855474,0.31384653,-0.021871805
819,无裂变页面,0,0.060705133,0.58962077,0.05427077,0.2954033,-0.123716354
20687,拼团狂买,0,0.07347399,0.45776516,0.03522279,0.43353805,0.12633312
63961,拼团狂买,0,0.06871485,0.47661138,0.03968681,0.41498697,0.0774411
55757,无裂变页面,0,0.13713363,0.3091661,0.30184752,0.25185272,-0.47575617
19746,无裂变页面,0,0.4718402,0.21695335,0.108339794,0.20286667,0.6737916
52714,拼团狂买,0,0.052899923,0.55178344,0.001687971,0.39362866,0.1664275
32875,无裂变页面,0,0.041980676,0.4439488,0.16473874,0.34933174,-0.4681338
46751,拼团狂买,0,0.028716996,0.24799745,0.039929453,0.68335617,0.09714562
38876,拼团狂买,0,0.053822074,0.35987937,0.04970673,0.5365918,0.09063643
60765,无裂变页面,0,0.10430218,0.55074584,0.025834966,0.31911698,0.16866767
34996,拼团狂买,0,0.06206238,0.5416441,0.026950095,0.36934346,0.06959373
6884,拼团狂买,0,0.018216062,0.49407756,0.037711713,0.44999468,-0.083533525
8033,无裂变页面,0,0.044791065,0.43478343,0.06199565,0.4584298,-0.051454782
51921,无裂变页面,0,0.11962184,0.50211185,0.041316736,0.3369496,0.16634762
63873,拼团狂买,0,0.038340397,0.43713295,0.020209242,0.5043174,0.0842154
9855,拼团狂买,0,0.221395,0.301213,0.075132385,0.4022596,0.5325081
34653,拼团狂买,0,0.051419843,0.6295595,0.014556708,0.30446392,0.059758663
18551,无裂变页面,0,0.081760205,0.44160673,0.004477864,0.4721552,0.2936498
32631,无裂变页面,0,0.0747114,0.38435215,0.031662323,0.5092741,0.20842987
35063,无裂变页面,0,0.09025521,0.5787562,0.020613505,0.3103751,0.1452595
54152,无裂变页面,0,0.058670007,0.47015032,0.0035147322,0.4676649,0.20697129
16615,无裂变页面,0,0.042354472,0.46565375,0.0026122665,0.48937958,0.15612811
37411,拼团狂买,0,0.029403992,0.35998565,0.016156945,0.5944534,0.09810531
47917,拼团狂买,1,0.09916378,0.289974,0.03519246,0.5756697,0.39443678
47374,无裂变页面,0,0.11715541,0.3819633,0.0999485,0.40093276,0.070358455
24634,拼团狂买,0,0.055314742,0.50706923,0.0026074843,0.43500853,0.18479836
36920,拼团狂买,0,0.18822762,0.27265915,0.035466008,0.5036472,0.6852347
44030,无裂变页面,0,0.10417549,0.27087903,0.13443668,0.4905088,0.12528703
30656,拼团狂买,0,0.09941491,0.40900123,0.052790835,0.43879297,0.17629832
56926,无裂变页面,0,0.06542512,0.53884494,0.024385855,0.3713441,0.09329766
20721,无裂变页面,1,0.15624428,0.40669858,0.075623386,0.36143374,0.20904094
37052,无裂变页面,0,0.06957392,0.4985099,0.044105552,0.38781056,0.04071039
25548,拼团狂买,1,0.11742734,0.4277378,0.045348834,0.40948603,0.23138762
42757,无裂变页面,0,0.08437248,0.39504507,0.08444739,0.43613508,0.027544856
2110,拼团狂买,0,0.108110905,0.41325408,0.09066951,0.38796553,0.03585553
29163,拼团狂买,0,0.06771525,0.43231723,0.088844374,0.4111232,-0.084557176
31815,拼团狂买,1,0.051260706,0.53587085,0.024282906,0.38858557,0.05698389
43463,无裂变页面,0,0.03859975,0.36017662,0.021408021,0.5798156,0.122376144
59386,无裂变页面,0,0.04151082,0.36768046,0.054152314,0.53665644,0.019576132
57999,拼团狂买,0,0.11235432,0.45235112,0.06105893,0.37423563,0.11738104
30371,无裂变页面,0,0.04855248,0.6284043,0.062438115,0.26060507,-0.2431187
53938,拼团狂买,0,0.044684496,0.43507147,0.02940409,0.49083996,0.07324046
47671,无裂变页面,0,0.026658537,0.27831104,0.055281047,0.63974935,0.015752316
8178,拼团狂买,1,0.07794778,0.23424706,0.024802117,0.663003,0.42723387
31013,无裂变页面,0,0.013695903,0.43329558,0.0022901047,0.55071837,0.052997947
34385,拼团狂买,0,0.08884484,0.5089898,0.021034822,0.38113052,0.1926142
63589,无裂变页面,0,0.084401436,0.43851942,0.038493626,0.4385855,0.16143554
37139,无裂变页面,0,0.05875003,0.40779394,0.040931683,0.4925243,0.09839362
62511,无裂变页面,0,0.05338654,0.34414577,0.026376195,0.5760915,0.1810292
24699,无裂变页面,0,0.05761163,0.4861153,0.049822263,0.4064508,-0.006474197
63744,无裂变页面,0,0.030660715,0.44796547,0.021207616,0.50016624,0.046766818
24743,拼团狂买,1,0.1328236,0.31256297,0.049911596,0.50470185,0.41645488
60224,拼团狂买,0,0.08931813,0.4601289,0.07942776,0.37112528,-0.027458847
15432,拼团狂买,0,0.07233161,0.48228762,0.040387608,0.4049932,0.07947129
30319,无裂变页面,0,0.049764663,0.48018852,0.081370376,0.3886765,-0.1584146
35159,无裂变页面,0,0.021906432,0.49382424,0.035584483,0.44868487,-0.0620085
16245,拼团狂买,0,0.13384438,0.539959,0.013427831,0.3127688,0.3149506
28080,无裂变页面,0,0.018425848,0.52547836,0.033731017,0.4223648,-0.080158055
42651,拼团狂买,0,0.013644916,0.46172708,0.0043526697,0.52027535,0.040813804
59509,无裂变页面,0,0.026553532,0.08978856,0.024872746,0.85878515,0.40017843
25258,拼团狂买,0,0.054120846,0.46942684,0.041183606,0.43526873,0.03387046
26803,无裂变页面,1,0.14607416,0.48565122,0.06361934,0.30465528,0.11696148
46247,无裂变页面,0,0.055306297,0.34866112,0.04999638,0.5460362,0.10605168
58773,无裂变页面,0,0.19259165,0.43230844,0.049106333,0.32599357,0.35456115
15069,无裂变页面,0,0.014928516,0.5076441,0.004360233,0.47306713,0.038869143
58891,无裂变页面,0,0.07014833,0.44962195,0.022354746,0.45787495,0.17682022
44869,拼团狂买,1,0.046191055,0.32049245,0.1787118,0.45460472,-0.31242833
8799,拼团狂买,1,0.07373827,0.4426471,0.026044413,0.4575702,0.1778866
60722,拼团狂买,0,0.07223173,0.5502413,0.04991726,0.3276097,-0.032363534
22674,拼团狂买,0,0.13256387,0.4784982,0.05011686,0.33882105,0.1761688
63136,拼团狂买,0,0.026366994,0.41063175,0.070644945,0.49235636,-0.13028532
15264,拼团狂买,0,0.08643687,0.35521066,0.068372965,0.4899795,0.14651948
63442,无裂变页面,1,0.06533452,0.32102025,0.067970134,0.5456751,0.11668092
45076,拼团狂买,1,0.023054192,0.32166186,0.018028094,0.6372558,0.0787338
44178,无裂变页面,0,0.03447031,0.39318502,0.022884093,0.5494606,0.08124
52224,无裂变页面,0,0.11092212,0.33813038,0.08269504,0.46825242,0.19383538
17990,拼团狂买,0,0.042998523,0.42904365,0.007954416,0.5200034,0.15204805
45089,拼团狂买,0,0.062924944,0.43134755,0.061405383,0.44432208,0.0117765665
46277,拼团狂买,0,0.07831007,0.41311258,0.037854068,0.47072333,0.16984504
41853,拼团狂买,0,0.07915669,0.39153907,0.050443888,0.47886032,0.14573461
48514,无裂变页面,0,0.030970355,0.5603372,0.12527178,0.28342065,-0.50828487
34660,无裂变页面,0,0.053772826,0.3582199,0.018071387,0.5699359,0.19957113
23395,无裂变页面,0,0.030460969,0.40538788,0.020462228,0.54368895,0.067236006
24141,无裂变页面,0,0.106832385,0.3526541,0.036515974,0.50399756,0.32989192
61841,拼团狂买,0,0.19751528,0.51416063,0.045357365,0.24296671,0.2404432
39257,无裂变页面,1,0.10060452,0.52967834,0.0057103736,0.3640068,0.2883457
1322,拼团狂买,1,0.03785495,0.3659272,0.022584649,0.5736332,0.11174196
33786,拼团狂买,0,0.037816294,0.27836013,0.012426603,0.671397,0.20286548
36246,无裂变页面,0,0.009600757,0.57783246,0.011183839,0.4013829,-0.02152872
37408,拼团狂买,0,0.1835651,0.28484118,0.14871857,0.38287517,0.22426619
30084,拼团狂买,1,0.031768728,0.5642669,0.033053357,0.370911,-0.057044864
47302,无裂变页面,0,0.1490817,0.39984775,0.088156335,0.36291423,0.15229651
1176,拼团狂买,0,0.039315514,0.42953864,0.046821695,0.48432413,-0.008595526
10406,拼团狂买,0,0.051395185,0.38530555,0.062338986,0.5009603,0.014044166
36401,无裂变页面,0,0.029961446,0.17614643,0.016286828,0.77760524,0.2497052
695,拼团狂买,0,0.17382222,0.30222818,0.0995647,0.42438492,0.35021368
55670,拼团狂买,0,0.2833694,0.2221913,0.12276011,0.37167922,0.62444746
26388,无裂变页面,0,0.06128469,0.4641519,0.05612825,0.4184352,-0.0032753348
58476,无裂变页面,0,0.08483079,0.37308803,0.057570875,0.4845103,0.158099
6505,拼团狂买,0,0.029551534,0.448581,0.025106061,0.49676144,0.027396083
10092,无裂变页面,0,0.09940172,0.55059,0.022535156,0.3274732,0.17708611
20869,拼团狂买,0,0.022619197,0.29817256,0.015836071,0.66337216,0.094390094
26054,无裂变页面,0,0.018678328,0.40698856,0.026592582,0.5477405,-0.004842937
59525,拼团狂买,1,0.09184801,0.3681505,0.036798447,0.5032031,0.26305038
58619,无裂变页面,0,0.037168927,0.38197204,0.04896826,0.5318908,0.008751273
29543,无裂变页面,0,0.046814393,0.5069807,0.03579513,0.41040978,0.008624971
5306,拼团狂买,0,0.16731279,0.4819988,0.028075904,0.32261252,0.3552356
62348,拼团狂买,0,0.14633565,0.13284512,0.00651792,0.71430135,1.030237
60576,无裂变页面,0,0.13173032,0.4768517,0.09060821,0.30080974,-0.030065179
24391,无裂变页面,0,0.07876007,0.35481444,0.06534948,0.50107604,0.13256234
6401,拼团狂买,0,0.04691598,0.43311992,0.024041135,0.49592295,0.10299629
48767,无裂变页面,0,0.030151792,0.40957934,0.12116019,0.43910867,-0.29536998
23549,无裂变页面,0,0.078273326,0.52767175,0.027896993,0.36615795,0.11676186
9367,拼团狂买,0,0.07469334,0.4342541,0.0500866,0.44096598,0.08952391
17697,拼团狂买,0,0.04402475,0.43036485,0.044111345,0.48149905,0.017757893
15419,无裂变页面,0,0.10631404,0.3909766,0.044174522,0.45853484,0.25182718
33460,无裂变页面,1,0.13858974,0.51569176,0.04189011,0.3038284,0.1813029
36429,拼团狂买,0,0.0970625,0.46259037,0.06528569,0.3750615,0.050347686
29582,无裂变页面,0,0.11616248,0.4527539,0.059145167,0.37193844,0.13396162
38851,拼团狂买,0,0.04899587,0.50833774,0.0980574,0.344609,-0.26720822
46871,无裂变页面,0,0.082943074,0.7819976,0.0091143325,0.12594496,0.056821108
5058,无裂变页面,0,0.05592132,0.3653162,0.076277584,0.50248486,0.0019211173
10561,无裂变页面,0,0.0752325,0.54348934,0.059713423,0.32156476,-0.07004076
3537,拼团狂买,0,0.02023489,0.5122018,0.022702267,0.44486102,-0.021100283
39427,无裂变页面,0,0.10720215,0.4362984,0.07667878,0.37982062,0.05854523
13138,无裂变页面,0,0.048261534,0.3358384,0.02624271,0.58965737,0.16607922
28487,拼团狂买,0,0.113618605,0.397872,0.050270945,0.43823844,0.238451
51784,拼团狂买,0,0.055757318,0.48650375,0.03623712,0.42150182,0.04731649
39864,拼团狂买,0,0.016956918,0.5051275,0.028233392,0.44968218,-0.05319357
5435,无裂变页面,0,0.019114735,0.50429493,0.028379738,0.44821063,-0.046055615
4228,拼团狂买,0,0.042440847,0.24675865,0.16203992,0.5487606,-0.16243076
28084,无裂变页面,0,0.024069626,0.38494363,0.030619632,0.5603671,0.014074087
48171,无裂变页面,1,0.1033658,0.3809981,0.08409291,0.43154317,0.100638926
42679,拼团狂买,0,0.048544906,0.47990736,0.053781096,0.41776663,-0.04437965
33815,无裂变页面,0,0.18451588,0.3227788,0.011754321,0.480951,0.67973703
12536,无裂变页面,0,0.046360143,0.38689598,0.005967439,0.5607765,0.1929493
5258,无裂变页面,0,0.06039638,0.34498847,0.06358815,0.531027,0.08409053
5267,无裂变页面,0,0.073977135,0.4613154,0.04118741,0.42352003,0.09913725
1835,拼团狂买,0,0.050152063,0.4131284,0.03570144,0.5010181,0.08347267
42154,拼团狂买,1,0.112239815,0.33351642,0.07313547,0.48110828,0.23968196
16849,拼团狂买,0,0.07709486,0.4808629,0.043340635,0.39870164,0.08025396
19536,无裂变页面,0,0.03586258,0.35012683,0.0015830972,0.6124275,0.18066508
63488,拼团狂买,0,0.018351808,0.4291046,0.042487845,0.5100557,-0.07176274
55094,无裂变页面,0,0.08985822,0.56223726,0.09935221,0.24855232,-0.295548
438,拼团狂买,0,0.007553092,0.4425843,0.016091617,0.53377104,-0.024970591
29688,拼团狂买,1,0.08508259,0.47116223,0.027556133,0.41619912,0.18172264
20632,拼团狂买,0,0.116470695,0.2785239,0.22602934,0.3789761,-0.15746456
51015,拼团狂买,0,0.1490817,0.39984775,0.088156335,0.36291423,0.15229651
57070,无裂变页面,0,0.050728366,0.51420915,0.026518552,0.4085439,0.057682455
53348,拼团狂买,0,0.15252288,0.39356515,0.04032917,0.4135828,0.3809059
45921,无裂变页面,0,0.038632963,0.41195223,0.03421919,0.5151956,0.046913028
36056,无裂变页面,1,0.1277178,0.43937013,0.016208025,0.4167041,0.37555474
6845,无裂变页面,0,0.08830802,0.5328543,0.046876937,0.33196074,0.03685385
27455,拼团狂买,0,0.13052115,0.45915332,0.02723664,0.38308892,0.3099326
48469,无裂变页面,0,0.057732202,0.5711387,0.058180537,0.31294858,-0.12992662
7670,拼团狂买,0,0.04157493,0.4809154,0.035014577,0.4424951,0.012486517
59937,无裂变页面,0,0.017558224,0.35627612,0.054075167,0.57209045,-0.07878268
33583,拼团狂买,0,0.012809597,0.4982766,0.016901808,0.47201198,-0.019013405
52068,无裂变页面,0,0.025995314,0.44855615,0.06941837,0.45603016,-0.15466785
58969,拼团狂买,1,0.07588918,0.27242538,0.07560726,0.5760781,0.20371473
59585,拼团狂买,0,0.058456972,0.28979582,0.030054323,0.6216929,0.24348873
41800,拼团狂买,0,0.025657767,0.44585368,0.031998664,0.4964899,-0.012263
45852,拼团狂买,0,0.038824003,0.3633407,0.05324725,0.5445881,0.014941514
58280,拼团狂买,0,0.24806988,0.3910622,0.03311494,0.32775298,0.59274167
11678,拼团狂买,0,0.07845144,0.38530985,0.05454614,0.48169258,0.13488698
44306,拼团狂买,0,0.03531617,0.51108325,0.024482591,0.429118,0.021320999
835,无裂变页面,0,0.073994085,0.39674678,0.08075171,0.44850746,0.009222865
38470,拼团狂买,0,0.19963898,0.5420416,0.009043055,0.24927635,0.4683277
6388,无裂变页面,0,0.047136493,0.5461743,0.059501518,0.34718767,-0.13372123
6480,拼团狂买,0,0.058388945,0.5049237,0.019786587,0.4169008,0.11668432
48367,无裂变页面,0,0.030164508,0.5503606,0.071827605,0.34764725,-0.23854297
57264,无裂变页面,0,0.03925871,0.3883392,0.008888187,0.5635139,0.1525687
57279,无裂变页面,1,0.053370554,0.38128072,0.019891027,0.54545766,0.17521149
50627,拼团狂买,0,0.11869251,0.41680855,0.019823046,0.44467586,0.35794282
37597,无裂变页面,0,0.039614964,0.31443486,0.0042424584,0.6417077,0.21064633
30907,无裂变页面,0,0.08371718,0.46747702,0.07584125,0.3729646,-0.034202576
39082,拼团狂买,0,0.05618296,0.42169753,0.046997324,0.47512218,0.055108666
51728,拼团狂买,0,0.06797195,0.4278148,0.043588426,0.46062487,0.10130155
3343,无裂变页面,0,0.03277337,0.3967109,0.0033360077,0.56717974,0.1409226
14647,无裂变页面,0,0.03447031,0.39318502,0.022884093,0.5494606,0.08124
47466,拼团狂买,0,0.07652446,0.3644591,0.07826561,0.48075083,0.067050755
42038,拼团狂买,0,0.0579203,0.30948868,0.04019969,0.5923913,0.18819523
17222,拼团狂买,0,0.07446745,0.28720778,0.059828836,0.5784959,0.22433609
43219,拼团狂买,0,0.045727693,0.4356024,0.03962078,0.47904918,0.037227213
50672,拼团狂买,0,0.044413496,0.61871797,0.03435069,0.3025178,-0.069990456
11981,无裂变页面,0,0.082831964,0.4536782,0.0637963,0.39969355,0.033493996
12719,无裂变页面,0,0.1332794,0.33367664,0.05720151,0.47584242,0.35622135
51912,无裂变页面,0,0.024834385,0.43651837,0.039668247,0.49897897,-0.0396294
22828,拼团狂买,0,0.030970355,0.5603372,0.12527178,0.28342065,-0.50828487
37800,无裂变页面,0,0.031082863,0.5600518,0.016597632,0.39226773,0.023974657
9321,无裂变页面,0,0.16507304,0.36298838,0.064356804,0.4075818,0.3524701
62945,无裂变页面,0,0.07626078,0.6246705,0.059301548,0.23976716,-0.1789763
22595,拼团狂买,0,0.21250686,0.2776656,0.050996087,0.45883146,0.66701746
13192,无裂变页面,1,0.124509014,0.3827206,0.040020518,0.45274985,0.32850677
48091,无裂变页面,0,0.10457696,0.42696404,0.041621655,0.42683735,0.21578985
22576,拼团狂买,0,0.0848208,0.4411002,0.032189764,0.44188926,0.18676186
3751,无裂变页面,0,0.040207725,0.40043536,0.034727212,0.5246297,0.058327258
48920,拼团狂买,0,0.09760946,0.3708165,0.03865873,0.4929153,0.27130514
28722,拼团狂买,0,0.08467769,0.4616467,0.05070758,0.40296802,0.086449325
44647,无裂变页面,0,0.07912384,0.41370302,0.14213684,0.36503634,-0.23940411
6994,无裂变页面,0,0.009664864,0.42863783,0.06756537,0.49413192,-0.1964745
18528,无裂变页面,0,0.039310846,0.3920419,0.052866578,0.5157806,-0.0036703348
26240,拼团狂买,0,0.14033541,0.3469302,0.09411444,0.4186199,0.20890391
26692,拼团狂买,0,0.058815937,0.37809,0.032162063,0.530932,0.15500504
47542,无裂变页面,0,0.07246377,0.31671926,0.10986946,0.5009475,0.012643218
34171,无裂变页面,0,0.05923734,0.31888273,0.044177733,0.57770216,0.17124754
39780,无裂变页面,0,0.020877445,0.38202414,0.021009188,0.5760892,0.03326446
56145,拼团狂买,0,0.06730089,0.45201138,0.06847791,0.41220987,-0.025723994
36912,拼团狂买,0,0.05800072,0.44837734,0.016187787,0.4774341,0.16349286
36963,无裂变页面,0,0.022734769,0.5763956,0.08623044,0.31463924,-0.35432422
6255,拼团狂买,0,0.06102994,0.52432936,0.04821976,0.36642092,-0.024064422
41571,拼团狂买,0,0.04067276,0.46651268,0.05176274,0.44105184,-0.04968363
42439,拼团狂买,0,0.059394415,0.40685982,0.053830035,0.4799157,0.053066015
39191,拼团狂买,0,0.099553294,0.3277359,0.04088111,0.5318297,0.32321268
11521,无裂变页面,0,0.07493317,0.41106135,0.12974672,0.38425878,-0.19647521
55483,无裂变页面,1,0.09360789,0.25403526,0.15701479,0.49534208,0.057151556
42359,拼团狂买,0,0.046418425,0.5090216,0.06726329,0.37729672,-0.13546497
35594,拼团狂买,0,0.087254524,0.56263554,0.003288091,0.3468218,0.24973768
58676,拼团狂买,0,0.06816205,0.4310816,0.017499687,0.48325667,0.20316821
44701,无裂变页面,0,0.07559731,0.50784355,0.0031264187,0.41343275,0.24413234
334,拼团狂买,0,0.15889326,0.42732733,0.0044564,0.40932304,0.52055377
54636,无裂变页面,0,0.07360227,0.47496578,0.056447033,0.3949849,0.01826334
63954,无裂变页面,0,0.01372608,0.41503212,0.06518522,0.50605655,-0.16419566
21888,拼团狂买,0,0.061393656,0.5937438,0.093080126,0.2517824,-0.35238782
23625,拼团狂买,0,0.11562486,0.44156617,0.056871198,0.3859378,0.15816206
